,date,state,total_cases,daily_cases,local_cases,import_cases
3752,2020-04-30,Pahang,294,1.0,1,0
3753,2020-04-30,Terengganu,110,0.0,0,0
3754,2020-04-30,Kelantan,155,0.0,0,0
3755,2020-04-30,Sabah,315,0.0,0,0
3756,2020-04-30,Sarawak,507,5.0,5,0
3757,2020-04-30,Kuala Lumpur,1232,10.0,3,7
3758,2020-04-30,Putrajaya,81,1.0,1,0
3759,2020-04-30,Labuan,16,0.0,0,0
3760,2020-04-29,Perlis,18,0.0,0,0
3761,2020-04-29,Kedah,95,0.0,0,0
3762,2020-04-29,Pulau Pinang,121,0.0,0,0
3763,2020-04-29,Perak,253,0.0,0,0
3764,2020-04-29,Selangor,1404,1.0,1,0
3765,2020-04-29,Negeri Sembilan,508,72.0,0,72
3766,2020-04-29,Melaka,193,0.0,0,0
3767,2020-04-29,Johor,660,0.0,0,0
3768,2020-04-29,Pahang,293,5.0,5,0
3769,2020-04-29,Terengganu,110,0.0,0,0
3770,2020-04-29,Kelantan,155,0.0,0,0
3771,2020-04-29,Sabah,315,2.0,2,0
3772,2020-04-29,Sarawak,502,6.0,6,0
3773,2020-04-29,Kuala Lumpur,1222,8.0,8,0
3774,2020-04-29,Putrajaya,80,0.0,0,0
3775,2020-04-29,Labuan,16,0.0,0,0
3776,2020-04-28,Perlis,18,0.0,0,0
3777,2020-04-28,Kedah,95,0.0,0,0
3778,2020-04-28,Pulau Pinang,121,0.0,0,0
3779,2020-04-28,Perak,253,0.0,0,0
3780,2020-04-28,Selangor,1403,5.0,3,2
3781,2020-04-28,Negeri Sembilan,436,1.0,1,0
3782,2020-04-28,Melaka,193,0.0,0,0
3783,2020-04-28,Johor,660,1.0,0,1
3784,2020-04-28,Pahang,288,0.0,0,0
3785,2020-04-28,Terengganu,110,0.0,0,0
3786,2020-04-28,Kelantan,155,0.0,0,0
3787,2020-04-28,Sabah,313,1.0,1,0
3788,2020-04-28,Sarawak,496,8.0,7,1
3789,2020-04-28,Kuala Lumpur,1214,14.0,9,5
3790,2020-04-28,Putrajaya,80,1.0,0,1
3791,2020-04-28,Labuan,16,0.0,0,0
3792,2020-04-27,Perlis,18,0.0,0,0
3793,2020-04-27,Kedah,95,0.0,0,0
3794,2020-04-27,Pulau Pinang,121,0.0,0,0
3795,2020-04-27,Perak,253,1.0,1,0
3796,2020-04-27,Selangor,1398,4.0,4,0
3797,2020-04-27,Negeri Sembilan,435,1.0,1,0
3798,2020-04-27,Melaka,193,0.0,0,0
3799,2020-04-27,Johor,659,0.0,0,0
3800,2020-04-27,Pahang,288,0.0,0,0
3801,2020-04-27,Terengganu,110,0.0,0,0
3802,2020-04-27,Kelantan,155,0.0,0,0
3803,2020-04-27,Sabah,312,1.0,1,0
3804,2020-04-27,Sarawak,488,3.0,2,1
3805,2020-04-27,Kuala Lumpur,1200,30.0,26,4
3806,2020-04-27,Putrajaya,79,0.0,0,0
3807,2020-04-27,Labuan,16,0.0,0,0
3808,2020-04-26,Perlis,18,0.0,0,0
3809,2020-04-26,Kedah,95,0.0,0,0
3810,2020-04-26,Pulau Pinang,121,2.0,2,0
3811,2020-04-26,Perak,252,0.0,0,0
3812,2020-04-26,Selangor,1394,6.0,5,1
3813,2020-04-26,Negeri Sembilan,434,1.0,1,0
3814,2020-04-26,Melaka,193,1.0,1,0
3815,2020-04-26,Johor,659,4.0,1,3
3816,2020-04-26,Pahang,288,0.0,0,0
3817,2020-04-26,Terengganu,110,0.0,0,0
3818,2020-04-26,Kelantan,155,0.0,0,0
3819,2020-04-26,Sabah,311,0.0,0,0
3820,2020-04-26,Sarawak,485,7.0,7,0
3821,2020-04-26,Kuala Lumpur,1170,16.0,16,0
3822,2020-04-26,Putrajaya,79,1.0,0,1
3823,2020-04-26,Labuan,16,0.0,0,0
3824,2020-04-25,Perlis,18,0.0,0,0
3825,2020-04-25,Kedah,95,0.0,0,0
3826,2020-04-25,Pulau Pinang,119,0.0,0,0
3827,2020-04-25,Perak,252,0.0,0,0
3828,2020-04-25,Selangor,1388,1.0,1,0
3829,2020-04-25,Negeri Sembilan,433,0.0,0,0
3830,2020-04-25,Melaka,192,0.0,0,0
3831,2020-04-25,Johor,655,0.0,0,0
3832,2020-04-25,Pahang,288,1.0,1,0
3833,2020-04-25,Terengganu,110,0.0,0,0
3834,2020-04-25,Kelantan,155,0.0,0,0
3835,2020-04-25,Sabah,311,0.0,0,0
3836,2020-04-25,Sarawak,478,10.0,9,1
3837,2020-04-25,Kuala Lumpur,1154,39.0,37,2
3838,2020-04-25,Putrajaya,78,0.0,0,0
3839,2020-04-25,Labuan,16,0.0,0,0
3840,2020-04-24,Perlis,18,0.0,0,0
3841,2020-04-24,Kedah,95,0.0,0,0
3842,2020-04-24,Pulau Pinang,119,0.0,0,0
3843,2020-04-24,Perak,252,0.0,0,0
3844,2020-04-24,Selangor,1387,18.0,16,2
3845,2020-04-24,Negeri Sembilan,433,2.0,2,0
3846,2020-04-24,Melaka,192,3.0,1,2
3847,2020-04-24,Johor,655,4.0,1,3
3848,2020-04-24,Pahang,287,1.0,1,0
3849,2020-04-24,Terengganu,110,0.0,0,0
3850,2020-04-24,Kelantan,155,0.0,0,0
3851,2020-04-24,Sabah,311,2.0,2,0
3852,2020-04-24,Sarawak,468,9.0,3,6
3853,2020-04-24,Kuala Lumpur,1115,49.0,49,0
3854,2020-04-24,Putrajaya,78,0.0,0,0
3855,2020-04-24,Labuan,16,0.0,0,0
3856,2020-04-23,Perlis,18,0.0,0,0
3857,2020-04-23,Kedah,95,0.0,0,0
3858,2020-04-23,Pulau Pinang,119,0.0,0,0
3859,2020-04-23,Perak,252,0.0,0,0
3860,2020-04-23,Selangor,1369,12.0,12,0
3861,2020-04-23,Negeri Sembilan,431,20.0,20,0
3862,2020-04-23,Melaka,189,0.0,0,0
3863,2020-04-23,Johor,651,3.0,3,0
3864,2020-04-23,Pahang,286,1.0,1,0
3865,2020-04-23,Terengganu,110,1.0,1,0
3866,2020-04-23,Kelantan,155,0.0,0,0
3867,2020-04-23,Sabah,309,1.0,1,0
3868,2020-04-23,Sarawak,459,4.0,4,0
3869,2020-04-23,Kuala Lumpur,1066,29.0,29,0
3870,2020-04-23,Putrajaya,78,0.0,0,0
3871,2020-04-23,Labuan,16,0.0,0,0
3872,2020-04-22,Perlis,18,0.0,0,0
3873,2020-04-22,Kedah,95,1.0,1,0
3874,2020-04-22,Pulau Pinang,119,0.0,0,0
3875,2020-04-22,Perak,252,0.0,0,0
3876,2020-04-22,Selangor,1357,1.0,1,0
3877,2020-04-22,Negeri Sembilan,411,2.0,2,0
3878,2020-04-22,Melaka,189,1.0,1,0
3879,2020-04-22,Johor,648,3.0,3,0
3880,2020-04-22,Pahang,285,6.0,6,0
3881,2020-04-22,Terengganu,109,0.0,0,0
3882,2020-04-22,Kelantan,155,0.0,0,0
3883,2020-04-22,Sabah,308,0.0,0,0
3884,2020-04-22,Sarawak,455,19.0,19,0
3885,2020-04-22,Kuala Lumpur,1037,16.0,16,0
3886,2020-04-22,Putrajaya,78,1.0,1,0
3887,2020-04-22,Labuan,16,0.0,0,0
3888,2020-04-21,Perlis,18,0.0,0,0
3889,2020-04-21,Kedah,94,0.0,0,0
3890,2020-04-21,Pulau Pinang,119,0.0,0,0
3891,2020-04-21,Perak,252,0.0,0,0
3892,2020-04-21,Selangor,1356,11.0,11,0
3893,2020-04-21,Negeri Sembilan,409,1.0,1,0
3894,2020-04-21,Melaka,188,1.0,1,0
3895,2020-04-21,Johor,645,1.0,1,0
3896,2020-04-21,Pahang,279,8.0,8,0
3897,2020-04-21,Terengganu,109,0.0,0,0
3898,2020-04-21,Kelantan,155,0.0,0,0
3899,2020-04-21,Sabah,308,0.0,0,0
3900,2020-04-21,Sarawak,436,22.0,22,0
3901,2020-04-21,Kuala Lumpur,1021,13.0,13,0
3902,2020-04-21,Putrajaya,77,0.0,0,0
3903,2020-04-21,Labuan,16,0.0,0,0
3904,2020-04-20,Perlis,18,0.0,0,0
3905,2020-04-20,Kedah,94,0.0,0,0
3906,2020-04-20,Pulau Pinang,119,0.0,0,0
3907,2020-04-20,Perak,252,0.0,0,0
3908,2020-04-20,Selangor,1345,2.0,2,0
3909,2020-04-20,Negeri Sembilan,408,3.0,3,0
3910,2020-04-20,Melaka,187,2.0,2,0
3911,2020-04-20,Johor,644,2.0,2,0
3912,2020-04-20,Pahang,271,2.0,2,0
3913,2020-04-20,Terengganu,109,0.0,0,0
3914,2020-04-20,Kelantan,155,0.0,0,0
3915,2020-04-20,Sabah,308,2.0,2,0
3916,2020-04-20,Sarawak,414,6.0,6,0
3917,2020-04-20,Kuala Lumpur,1008,4.0,4,0
3918,2020-04-20,Putrajaya,77,13.0,13,0
3919,2020-04-20,Labuan,16,0.0,0,0
3920,2020-04-19,Perlis,18,0.0,0,0
3921,2020-04-19,Kedah,94,0.0,0,0
3922,2020-04-19,Pulau Pinang,119,0.0,0,0
3923,2020-04-19,Perak,252,0.0,0,0
3924,2020-04-19,Selangor,1343,3.0,3,0
3925,2020-04-19,Negeri Sembilan,405,0.0,0,0
3926,2020-04-19,Melaka,185,37.0,37,0
3927,2020-04-19,Johor,642,3.0,3,0
3928,2020-04-19,Pahang,269,5.0,5,0
3929,2020-04-19,Terengganu,109,0.0,0,0
3930,2020-04-19,Kelantan,155,0.0,0,0
3931,2020-04-19,Sabah,306,3.0,3,0
3932,2020-04-19,Sarawak,408,5.0,5,0
3933,2020-04-19,Kuala Lumpur,1004,19.0,19,0
3934,2020-04-19,Putrajaya,64,9.0,9,0
3935,2020-04-19,Labuan,16,0.0,0,0
3936,2020-04-18,Perlis,18,0.0,0,0
3937,2020-04-18,Kedah,94,0.0,0,0
3938,2020-04-18,Pulau Pinang,119,0.0,0,0
3939,2020-04-18,Perak,252,0.0,0,0
3940,2020-04-18,Selangor,1340,2.0,2,0
3941,2020-04-18,Negeri Sembilan,405,3.0,3,0
3942,2020-04-18,Melaka,148,0.0,0,0
3943,2020-04-18,Johor,639,16.0,16,0
3944,2020-04-18,Pahang,264,2.0,2,0
3945,2020-04-18,Terengganu,109,1.0,1,0
3946,2020-04-18,Kelantan,155,0.0,0,0
3947,2020-04-18,Sabah,303,10.0,10,0
3948,2020-04-18,Sarawak,403,6.0,6,0
3949,2020-04-18,Kuala Lumpur,985,14.0,14,0
3950,2020-04-18,Putrajaya,55,0.0,0,0
3951,2020-04-18,Labuan,16,0.0,0,0
3952,2020-04-17,Perlis,18,0.0,0,0
3953,2020-04-17,Kedah,94,0.0,0,0
3954,2020-04-17,Pulau Pinang,119,0.0,0,0
3955,2020-04-17,Perak,252,1.0,1,0
3956,2020-04-17,Selangor,1338,9.0,9,0
3957,2020-04-17,Negeri Sembilan,402,13.0,13,0
3958,2020-04-17,Melaka,148,1.0,1,0
3959,2020-04-17,Johor,623,9.0,9,0
3960,2020-04-17,Pahang,262,1.0,1,0
3961,2020-04-17,Terengganu,108,0.0,0,0
3962,2020-04-17,Kelantan,155,0.0,0,0
3963,2020-04-17,Sabah,293,5.0,5,0
3964,2020-04-17,Sarawak,397,10.0,10,0
3965,2020-04-17,Kuala Lumpur,971,19.0,19,0
3966,2020-04-17,Putrajaya,55,0.0,0,0
3967,2020-04-17,Labuan,16,1.0,1,0
3968,2020-04-16,Perlis,18,0.0,0,0
3969,2020-04-16,Kedah,94,0.0,0,0
3970,2020-04-16,Pulau Pinang,119,0.0,0,0
3971,2020-04-16,Perak,251,1.0,1,0
3972,2020-04-16,Selangor,1329,13.0,13,0
3973,2020-04-16,Negeri Sembilan,389,26.0,26,0
3974,2020-04-16,Melaka,147,0.0,0,0
3975,2020-04-16,Johor,614,13.0,13,0
3976,2020-04-16,Pahang,261,8.0,8,0
3977,2020-04-16,Terengganu,108,2.0,2,0
3978,2020-04-16,Kelantan,155,1.0,1,0
3979,2020-04-16,Sabah,288,3.0,3,0
3980,2020-04-16,Sarawak,387,16.0,16,0
3981,2020-04-16,Kuala Lumpur,952,26.0,26,0
3982,2020-04-16,Putrajaya,55,1.0,1,0
3983,2020-04-16,Labuan,15,0.0,0,0
3984,2020-04-15,Perlis,18,0.0,0,0
3985,2020-04-15,Kedah,94,1.0,1,0
3986,2020-04-15,Pulau Pinang,119,0.0,0,0
3987,2020-04-15,Perak,250,0.0,0,0
3988,2020-04-15,Selangor,1316,17.0,17,0
3989,2020-04-15,Negeri Sembilan,363,1.0,1,0
3990,2020-04-15,Melaka,147,0.0,0,0
3991,2020-04-15,Johor,601,14.0,14,0
3992,2020-04-15,Pahang,253,17.0,17,0
3993,2020-04-15,Terengganu,106,0.0,0,0
3994,2020-04-15,Kelantan,154,0.0,0,0
3995,2020-04-15,Sabah,285,0.0,0,0
3996,2020-04-15,Sarawak,371,8.0,8,0
3997,2020-04-15,Kuala Lumpur,926,27.0,27,0
3998,2020-04-15,Putrajaya,54,0.0,0,0
3999,2020-04-15,Labuan,15,0.0,0,0
4000,2020-04-14,Perlis,18,1.0,1,0
4001,2020-04-14,Kedah,93,0.0,0,0
4002,2020-04-14,Pulau Pinang,119,3.0,3,0
4003,2020-04-14,Perak,250,3.0,3,0
4004,2020-04-14,Selangor,1299,50.0,50,0
4005,2020-04-14,Negeri Sembilan,362,2.0,2,0
4006,2020-04-14,Melaka,147,3.0,3,0
4007,2020-04-14,Johor,587,8.0,8,0
4008,2020-04-14,Pahang,236,11.0,11,0
4009,2020-04-14,Terengganu,106,0.0,0,0
4010,2020-04-14,Kelantan,154,0.0,0,0
4011,2020-04-14,Sabah,285,5.0,5,0
4012,2020-04-14,Sarawak,363,15.0,15,0
4013,2020-04-14,Kuala Lumpur,899,69.0,69,0
4014,2020-04-14,Putrajaya,54,0.0,0,0
4015,2020-04-14,Labuan,15,0.0,0,0
4016,2020-04-13,Perlis,17,0.0,0,0
4017,2020-04-13,Kedah,93,0.0,0,0
4018,2020-04-13,Pulau Pinang,116,0.0,0,0
4019,2020-04-13,Perak,247,3.0,3,0
4020,2020-04-13,Selangor,1249,13.0,13,0
4021,2020-04-13,Negeri Sembilan,360,42.0,42,0
4022,2020-04-13,Melaka,144,0.0,0,0
4023,2020-04-13,Johor,579,21.0,21,0
4024,2020-04-13,Pahang,225,0.0,0,0
4025,2020-04-13,Terengganu,106,4.0,4,0
4026,2020-04-13,Kelantan,154,2.0,2,0
4027,2020-04-13,Sabah,280,14.0,14,0
4028,2020-04-13,Sarawak,348,6.0,6,0
4029,2020-04-13,Kuala Lumpur,830,27.0,27,0
4030,2020-04-13,Putrajaya,54,2.0,2,0
4031,2020-04-13,Labuan,15,0.0,0,0
4032,2020-04-12,Perlis,17,0.0,0,0
4033,2020-04-12,Kedah,93,0.0,0,0
4034,2020-04-12,Pulau Pinang,116,2.0,2,0
4035,2020-04-12,Perak,244,1.0,1,0
4036,2020-04-12,Selangor,1236,53.0,53,0
4037,2020-04-12,Negeri Sembilan,318,9.0,9,0
4038,2020-04-12,Melaka,144,3.0,3,0
4039,2020-04-12,Johor,558,14.0,14,0
4040,2020-04-12,Pahang,225,11.0,11,0
4041,2020-04-12,Terengganu,102,0.0,0,0
4042,2020-04-12,Kelantan,152,1.0,1,0
4043,2020-04-12,Sabah,266,6.0,6,0
4044,2020-04-12,Sarawak,342,8.0,8,0
4045,2020-04-12,Kuala Lumpur,803,44.0,44,0
4046,2020-04-12,Putrajaya,52,1.0,1,0
4047,2020-04-12,Labuan,15,0.0,0,0
4048,2020-04-11,Perlis,17,0.0,0,0
4049,2020-04-11,Kedah,93,0.0,0,0
4050,2020-04-11,Pulau Pinang,114,5.0,5,0
4051,2020-04-11,Perak,243,1.0,1,0
4052,2020-04-11,Selangor,1183,35.0,35,0
4053,2020-04-11,Negeri Sembilan,309,17.0,17,0
4054,2020-04-11,Melaka,141,8.0,8,0
4055,2020-04-11,Johor,544,21.0,21,0
4056,2020-04-11,Pahang,214,27.0,27,0
4057,2020-04-11,Terengganu,102,1.0,1,0
4058,2020-04-11,Kelantan,151,2.0,2,0
4059,2020-04-11,Sabah,260,10.0,10,0
4060,2020-04-11,Sarawak,334,7.0,7,0
4061,2020-04-11,Kuala Lumpur,759,46.0,46,0
4062,2020-04-11,Putrajaya,51,2.0,2,0
4063,2020-04-11,Labuan,15,2.0,2,0
4064,2020-04-10,Perlis,17,0.0,0,0
4065,2020-04-10,Kedah,93,0.0,0,0
4066,2020-04-10,Pulau Pinang,109,1.0,1,0
4067,2020-04-10,Perak,242,1.0,1,0
4068,2020-04-10,Selangor,1148,30.0,30,0
4069,2020-04-10,Negeri Sembilan,292,11.0,11,0
4070,2020-04-10,Melaka,133,14.0,14,0
4071,2020-04-10,Johor,523,20.0,20,0
4072,2020-04-10,Pahang,187,4.0,4,0
4073,2020-04-10,Terengganu,101,3.0,3,0
4074,2020-04-10,Kelantan,149,1.0,1,0
4075,2020-04-10,Sabah,250,2.0,2,0
4076,2020-04-10,Sarawak,327,15.0,15,0
4077,2020-04-10,Kuala Lumpur,713,14.0,14,0
4078,2020-04-10,Putrajaya,49,2.0,2,0
4079,2020-04-10,Labuan,13,0.0,0,0
4080,2020-04-09,Perlis,17,0.0,0,0
4081,2020-04-09,Kedah,93,2.0,2,0
4082,2020-04-09,Pulau Pinang,108,0.0,0,0
4083,2020-04-09,Perak,241,4.0,4,0
4084,2020-04-09,Selangor,1118,40.0,40,0
4085,2020-04-09,Negeri Sembilan,281,11.0,11,0
4086,2020-04-09,Melaka,119,3.0,3,0
4087,2020-04-09,Johor,503,7.0,7,0
4088,2020-04-09,Pahang,183,14.0,14,0
4089,2020-04-09,Terengganu,98,5.0,5,0
4090,2020-04-09,Kelantan,148,1.0,1,0
4091,2020-04-09,Sabah,248,0.0,0,0
4092,2020-04-09,Sarawak,312,6.0,6,0
4093,2020-04-09,Kuala Lumpur,699,14.0,14,0
4094,2020-04-09,Putrajaya,47,2.0,2,0
4095,2020-04-09,Labuan,13,0.0,0,0
4096,2020-04-08,Perlis,17,0.0,0,0
4097,2020-04-08,Kedah,91,1.0,1,0
4098,2020-04-08,Pulau Pinang,108,6.0,6,0
4099,2020-04-08,Perak,237,4.0,4,0
4100,2020-04-08,Selangor,1078,58.0,58,0
4101,2020-04-08,Negeri Sembilan,270,9.0,9,0
4102,2020-04-08,Melaka,116,13.0,13,0
4103,2020-04-08,Johor,496,18.0,18,0
4104,2020-04-08,Pahang,169,3.0,3,0
4105,2020-04-08,Terengganu,93,3.0,3,0
4106,2020-04-08,Kelantan,147,0.0,0,0
4107,2020-04-08,Sabah,248,7.0,7,0
4108,2020-04-08,Sarawak,306,18.0,18,0
4109,2020-04-08,Kuala Lumpur,685,14.0,14,0
4110,2020-04-08,Putrajaya,45,2.0,2,0
4111,2020-04-08,Labuan,13,0.0,0,0
4112,2020-04-07,Perlis,17,4.0,4,0
4113,2020-04-07,Kedah,90,5.0,5,0
4114,2020-04-07,Pulau Pinang,102,1.0,1,0
4115,2020-04-07,Perak,233,14.0,14,0
4116,2020-04-07,Selangor,1020,50.0,50,0
4117,2020-04-07,Negeri Sembilan,261,22.0,22,0
4118,2020-04-07,Melaka,103,4.0,4,0
4119,2020-04-07,Johor,478,10.0,10,0
4120,2020-04-07,Pahang,166,5.0,5,0
4121,2020-04-07,Terengganu,90,0.0,0,0
4122,2020-04-07,Kelantan,147,5.0,5,0
4123,2020-04-07,Sabah,241,1.0,1,0
4124,2020-04-07,Sarawak,288,15.0,15,0
4125,2020-04-07,Kuala Lumpur,671,31.0,31,0
4126,2020-04-07,Putrajaya,43,2.0,2,0
4127,2020-04-07,Labuan,13,1.0,1,0
4128,2020-04-06,Perlis,13,0.0,0,0
4129,2020-04-06,Kedah,85,3.0,3,0
4130,2020-04-06,Pulau Pinang,101,0.0,0,0
4131,2020-04-06,Perak,219,6.0,6,0
4132,2020-04-06,Selangor,970,27.0,27,0
4133,2020-04-06,Negeri Sembilan,239,8.0,8,0
4134,2020-04-06,Melaka,99,10.0,10,0
4135,2020-04-06,Johor,468,30.0,30,0
4136,2020-04-06,Pahang,161,3.0,3,0
4137,2020-04-06,Terengganu,90,6.0,6,0
4138,2020-04-06,Kelantan,142,1.0,1,0
4139,2020-04-06,Sabah,240,2.0,2,0
4140,2020-04-06,Sarawak,273,12.0,12,0
4141,2020-04-06,Kuala Lumpur,640,18.0,18,0
4142,2020-04-06,Putrajaya,41,4.0,4,0
4143,2020-04-06,Labuan,12,1.0,1,0
4144,2020-04-05,Perlis,13,1.0,1,0
4145,2020-04-05,Kedah,82,1.0,1,0
4146,2020-04-05,Pulau Pinang,101,2.0,2,0
4147,2020-04-05,Perak,213,6.0,6,0
4148,2020-04-05,Selangor,943,53.0,53,0
4149,2020-04-05,Negeri Sembilan,231,11.0,11,0
4150,2020-04-05,Melaka,89,14.0,14,0
4151,2020-04-05,Johor,438,16.0,16,0
4152,2020-04-05,Pahang,158,7.0,7,0
4153,2020-04-05,Terengganu,84,10.0,10,0
4154,2020-04-05,Kelantan,141,2.0,2,0
4155,2020-04-05,Sabah,238,13.0,13,0
4156,2020-04-05,Sarawak,261,15.0,15,0
4157,2020-04-05,Kuala Lumpur,622,27.0,27,0
4158,2020-04-05,Putrajaya,37,1.0,1,0
4159,2020-04-05,Labuan,11,0.0,0,0
4160,2020-04-04,Perlis,12,0.0,0,0
4161,2020-04-04,Kedah,81,0.0,0,0
4162,2020-04-04,Pulau Pinang,99,1.0,1,0
4163,2020-04-04,Perak,207,2.0,2,0
4164,2020-04-04,Selangor,890,27.0,27,0
4165,2020-04-04,Negeri Sembilan,220,9.0,9,0
4166,2020-04-04,Melaka,75,2.0,2,0
4167,2020-04-04,Johor,422,6.0,6,0
4168,2020-04-04,Pahang,151,24.0,24,0
4169,2020-04-04,Terengganu,74,6.0,6,0
4170,2020-04-04,Kelantan,139,2.0,2,0
4171,2020-04-04,Sabah,225,10.0,10,0
4172,2020-04-04,Sarawak,246,7.0,7,0
4173,2020-04-04,Kuala Lumpur,595,52.0,52,0
4174,2020-04-04,Putrajaya,36,1.0,1,0
4175,2020-04-04,Labuan,11,1.0,1,0
4176,2020-04-03,Perlis,12,0.0,0,0
4177,2020-04-03,Kedah,81,1.0,1,0
4178,2020-04-03,Pulau Pinang,98,0.0,0,0
4179,2020-04-03,Perak,205,5.0,5,0
4180,2020-04-03,Selangor,863,63.0,63,0
4181,2020-04-03,Negeri Sembilan,211,4.0,4,0
4182,2020-04-03,Melaka,73,3.0,3,0
4183,2020-04-03,Johor,416,21.0,21,0
4184,2020-04-03,Pahang,127,13.0,13,0
4185,2020-04-03,Terengganu,68,18.0,18,0
4186,2020-04-03,Kelantan,137,0.0,0,0
4187,2020-04-03,Sabah,215,5.0,5,0
4188,2020-04-03,Sarawak,239,28.0,28,0
4189,2020-04-03,Kuala Lumpur,543,55.0,55,0
4190,2020-04-03,Putrajaya,35,1.0,1,0
4191,2020-04-03,Labuan,10,0.0,0,0
4192,2020-04-02,Perlis,12,0.0,0,0
4193,2020-04-02,Kedah,80,1.0,1,0
4194,2020-04-02,Pulau Pinang,98,2.0,2,0
4195,2020-04-02,Perak,200,6.0,6,0
4196,2020-04-02,Selangor,800,74.0,74,0
4197,2020-04-02,Negeri Sembilan,207,18.0,18,0
4198,2020-04-02,Melaka,70,7.0,7,0
4199,2020-04-02,Johor,395,27.0,27,0
4200,2020-04-02,Pahang,114,3.0,3,0
4201,2020-04-02,Terengganu,50,2.0,2,0
4202,2020-04-02,Kelantan,137,3.0,3,0
4203,2020-04-02,Sabah,210,1.0,1,0
4204,2020-04-02,Sarawak,211,23.0,23,0
4205,2020-04-02,Kuala Lumpur,488,33.0,33,0
4206,2020-04-02,Putrajaya,34,8.0,8,0
4207,2020-04-02,Labuan,10,0.0,0,0
4208,2020-04-01,Perlis,12,0.0,0,0
4209,2020-04-01,Kedah,79,2.0,2,0
4210,2020-04-01,Pulau Pinang,96,2.0,2,0
4211,2020-04-01,Perak,194,5.0,5,0
4212,2020-04-01,Selangor,726,22.0,22,0
4213,2020-04-01,Negeri Sembilan,189,8.0,8,0
4214,2020-04-01,Melaka,63,11.0,11,0
4215,2020-04-01,Johor,368,19.0,19,0
4216,2020-04-01,Pahang,111,9.0,9,0
4217,2020-04-01,Terengganu,48,1.0,1,0
4218,2020-04-01,Kelantan,134,3.0,3,0
4219,2020-04-01,Sabah,209,3.0,3,0
4220,2020-04-01,Sarawak,188,32.0,32,0
4221,2020-04-01,Kuala Lumpur,455,25.0,25,0
4222,2020-04-01,Putrajaya,26,0.0,0,0
4223,2020-04-01,Labuan,10,0.0,0,0
4224,2020-03-31,Perlis,12,1.0,1,0
4225,2020-03-31,Kedah,77,0.0,0,0
4226,2020-03-31,Pulau Pinang,94,6.0,6,0
4227,2020-03-31,Perak,189,5.0,5,0
4228,2020-03-31,Selangor,704,32.0,32,0
4229,2020-03-31,Negeri Sembilan,181,9.0,9,0
4230,2020-03-31,Melaka,52,2.0,2,0
4231,2020-03-31,Johor,349,16.0,16,0
4232,2020-03-31,Pahang,102,3.0,3,0
4233,2020-03-31,Terengganu,47,0.0,0,0
4234,2020-03-31,Kelantan,131,4.0,4,0
4235,2020-03-31,Sabah,206,5.0,5,0
4236,2020-03-31,Sarawak,156,21.0,21,0
4237,2020-03-31,Kuala Lumpur,430,34.0,34,0
4238,2020-03-31,Putrajaya,26,2.0,2,0
4239,2020-03-31,Labuan,10,0.0,0,0
4240,2020-03-30,Perlis,11,1.0,1,0
4241,2020-03-30,Kedah,77,2.0,2,0
4242,2020-03-30,Pulau Pinang,88,1.0,1,0
4243,2020-03-30,Perak,184,8.0,8,0
4244,2020-03-30,Selangor,672,60.0,60,0
4245,2020-03-30,Negeri Sembilan,172,10.0,10,0
4246,2020-03-30,Melaka,50,7.0,7,0
4247,2020-03-30,Johor,333,24.0,24,0
4248,2020-03-30,Pahang,99,3.0,3,0
4249,2020-03-30,Terengganu,47,0.0,0,0
4250,2020-03-30,Kelantan,127,4.0,4,0
4251,2020-03-30,Sabah,201,4.0,4,0
4252,2020-03-30,Sarawak,135,6.0,6,0
4253,2020-03-30,Kuala Lumpur,396,24.0,24,0
4254,2020-03-30,Putrajaya,24,2.0,2,0
4255,2020-03-30,Labuan,10,0.0,0,0
4256,2020-03-29,Perlis,10,0.0,0,0
4257,2020-03-29,Kedah,75,1.0,1,0
4258,2020-03-29,Pulau Pinang,87,1.0,1,0
4259,2020-03-29,Perak,176,11.0,11,0
4260,2020-03-29,Selangor,612,33.0,33,0
4261,2020-03-29,Negeri Sembilan,162,9.0,9,0
4262,2020-03-29,Melaka,43,1.0,1,0
4263,2020-03-29,Johor,309,24.0,24,0
4264,2020-03-29,Pahang,96,12.0,12,0
4265,2020-03-29,Terengganu,47,2.0,2,0
4266,2020-03-29,Kelantan,123,15.0,15,0
4267,2020-03-29,Sabah,197,0.0,0,0
4268,2020-03-29,Sarawak,129,11.0,11,0
4269,2020-03-29,Kuala Lumpur,372,28.0,28,0
4270,2020-03-29,Putrajaya,22,2.0,2,0
4271,2020-03-29,Labuan,10,0.0,0,0
4272,2020-03-28,Perlis,10,0.0,0,0
4273,2020-03-28,Kedah,74,1.0,1,0
4274,2020-03-28,Pulau Pinang,86,6.0,6,0
4275,2020-03-28,Perak,165,6.0,6,0
4276,2020-03-28,Selangor,579,33.0,33,0
4277,2020-03-28,Negeri Sembilan,153,15.0,15,0
4278,2020-03-28,Melaka,42,9.0,9,0
4279,2020-03-28,Johor,285,26.0,26,0
4280,2020-03-28,Pahang,84,14.0,14,0
4281,2020-03-28,Terengganu,45,4.0,4,0
4282,2020-03-28,Kelantan,108,10.0,10,0
4283,2020-03-28,Sabah,197,15.0,15,0
4284,2020-03-28,Sarawak,118,8.0,8,0
4285,2020-03-28,Kuala Lumpur,344,7.0,7,0
